Date,Week,Region,Brand,Category,Subcategory,Revenue,COGS,Gross_Profit,Operating_Expenses,Operating_Income,Units,Gross_Margin_Percentage,Operating_Margin_Percentage
2021-09-11,33,United States,American Eagle,Mens Apparel,Others,10393936.06,6881906.75,3512029.32,3146954.46,365074.85,219648,33.79,3.51
2021-09-11,33,United States,American Eagle,Mens Apparel,Tops,14132246.12,9043266.26,5088979.86,3905727.97,1183251.89,351130,36.01,8.37
2021-09-11,33,United States,American Eagle,Womens Apparel,Accessories,7802336.78,4414538.34,3387798.44,2221385.87,1166412.57,217776,43.42,14.95
2021-09-11,33,United States,American Eagle,Womens Apparel,Dresses,8239852.46,4587174.85,3652677.61,2216038.97,1436638.64,224234,44.33,17.44
2021-09-11,33,United States,American Eagle,Womens Apparel,Jeans,17511211.27,10059364.88,7451846.38,4895336.52,2556509.87,441481,42.55,14.6
2021-09-11,33,United States,American Eagle,Womens Apparel,Others,7573577.09,5200191.45,2373385.64,1934527.31,438858.34,159383,31.34,5.79
2021-09-11,33,United States,American Eagle,Womens Apparel,Tops,14913197.95,9731040.43,5182157.52,4261718.08,920439.44,404024,34.75,6.17
2021-09-18,34,Canada,Aerie,Accessories,N/A,558530.27,306331.7,252198.57,157774.44,94424.13,16487,45.15,16.91
2021-09-18,34,Canada,Aerie,Activewear,N/A,1454490.09,817701.51,636788.58,408691.59,228096.99,50357,43.78,15.68
2021-09-18,34,Canada,Aerie,Intimates,N/A,2600863.45,1397696.28,1203167.17,630619.98,572547.19,68680,46.26,22.01
2021-09-18,34,Canada,Aerie,Swim,N/A,1131338.21,626973.05,504365.16,307787.45,196577.7,33024,44.58,17.38
2021-09-18,34,Canada,Aerie,Tops,N/A,1013975.93,636109.09,377866.84,269619.81,108247.04,30738,37.27,10.68
2021-09-18,34,Canada,American Eagle,Mens Apparel,Accessories,2730314.55,1509676.02,1220638.53,805589.26,415049.27,58362,44.71,15.2
2021-09-18,34,Canada,American Eagle,Mens Apparel,Active Bottoms,2257446.79,1270694.07,986752.71,642209.06,344543.65,64418,43.71,15.26
2021-09-18,34,Canada,American Eagle,Mens Apparel,Jeans,5234686.54,3184287.8,2050398.74,1488591.38,561807.37,146064,39.17,10.73
2021-09-18,34,Canada,American Eagle,Mens Apparel,Others,2684153.56,1808011.97,876141.59,760810.14,115331.45,60233,32.64,4.3
2021-09-18,34,Canada,American Eagle,Mens Apparel,Tops,5017248.18,2943639.39,2073608.79,1316108.64,757500.15,104615,41.33,15.1
2021-09-18,34,Canada,American Eagle,Womens Apparel,Accessories,3019259.31,1628127.74,1391131.57,871248.71,519882.86,89761,46.08,17.22
2021-09-18,34,Canada,American Eagle,Womens Apparel,Dresses,2544615.53,1373810.18,1170805.35,771760.69,399044.66,69146,46.01,15.68
2021-09-18,34,Canada,American Eagle,Womens Apparel,Jeans,7016825.54,3977362.31,3039463.23,1703622.37,1335840.86,163298,43.32,19.04
2021-09-18,34,Canada,American Eagle,Womens Apparel,Others,2677844.6,1754072.87,923771.72,766639.03,157132.69,62703,34.5,5.87
2021-09-18,34,Canada,American Eagle,Womens Apparel,Tops,5515117.49,3457916.82,2057200.67,1459016.75,598183.92,119078,37.3,10.85
2021-09-18,34,United States,Aerie,Accessories,N/A,2305501.79,1282874.71,1022627.07,706656.22,315970.85,82942,44.36,13.71
2021-09-18,34,United States,Aerie,Activewear,N/A,4015598.55,2313495.16,1702103.39,1079769.71,622333.68,102661,42.39,15.5
2021-09-18,34,United States,Aerie,Intimates,N/A,7428760.33,3999262.53,3429497.8,1961201.57,1468296.24,196907,46.17,19.77
2021-09-18,34,United States,Aerie,Swim,N/A,3090495.07,1800177.98,1290317.09,830167.1,460149.99,88032,41.75,14.89
2021-09-18,34,United States,Aerie,Tops,N/A,3392354.29,2055050.97,1337303.32,978988.72,358314.59,109693,39.42,10.56
2021-09-18,34,United States,American Eagle,Mens Apparel,Accessories,6038836.66,3282769.02,2756067.64,1890592.76,865474.89,126628,45.64,14.33
2021-09-18,34,United States,American Eagle,Mens Apparel,Active Bottoms,5741153.19,3475009.54,2266143.65,1485661.92,780481.73,158799,39.47,13.59
2021-09-18,34,United States,American Eagle,Mens Apparel,Jeans,10786147.75,6008518.22,4777629.52,3050928.63,1726700.89,309803,44.29,16.01
2021-09-18,34,United States,American Eagle,Mens Apparel,Others,7003835.15,4214317.25,2789517.9,1895203.67,894314.23,144917,39.83,12.77
2021-09-18,34,United States,American Eagle,Mens Apparel,Tops,9526550.05,6044403.63,3482146.42,2630206.1,851940.32,289180,36.55,8.94
2021-09-18,34,United States,American Eagle,Womens Apparel,Accessories,5979597.63,3194656.14,2784941.49,1709853.37,1075088.12,153728,46.57,17.98
2021-09-18,34,United States,American Eagle,Womens Apparel,Dresses,6982117.69,4193837.0,2788280.69,1927583.86,860696.83,155579,39.93,12.33
2021-09-18,34,United States,American Eagle,Womens Apparel,Jeans,11612259.1,6989968.78,4622290.32,2908423.85,1713866.47,256928,39.81,14.76
2021-09-18,34,United States,American Eagle,Womens Apparel,Others,6004710.0,4166803.71,1837906.29,1661848.65,176057.64,124602,30.61,2.93
2021-09-18,34,United States,American Eagle,Womens Apparel,Tops,10496160.52,6536153.81,3960006.7,3068680.39,891326.31,220424,37.73,8.49
2021-09-25,35,Canada,Aerie,Accessories,N/A,701051.59,398356.24,302695.35,179206.8,123488.56,19741,43.18,17.61
2021-09-25,35,Canada,Aerie,Activewear,N/A,1792248.67,1143871.91,648376.76,548828.39,99548.37,46821,36.18,5.55
2021-09-25,35,Canada,Aerie,Intimates,N/A,2095660.33,1164769.58,930890.75,571627.71,359263.04,57358,44.42,17.14
2021-09-25,35,Canada,Aerie,Swim,N/A,1025708.18,602857.15,422851.03,264661.01,158190.02,26251,41.23,15.42
2021-09-25,35,Canada,Aerie,Tops,N/A,900125.32,556641.88,343483.44,236566.74,106916.7,23259,38.16,11.88
2021-09-25,35,Canada,American Eagle,Mens Apparel,Accessories,2491061.03,1368358.52,1122702.51,765754.34,356948.17,78845,45.07,14.33
2021-09-25,35,Canada,American Eagle,Mens Apparel,Active Bottoms,3355742.14,1950865.06,1404877.08,911748.41,493128.67,81480,41.86,14.7
2021-09-25,35,Canada,American Eagle,Mens Apparel,Jeans,4720483.15,2814293.6,1906189.55,1412057.31,494132.24,129823,40.38,10.47
2021-09-25,35,Canada,American Eagle,Mens Apparel,Others,2300670.08,1474256.89,826413.19,653152.98,173260.21,55420,35.92,7.53
2021-09-25,35,Canada,American Eagle,Mens Apparel,Tops,4983121.49,3092565.34,1890556.15,1487647.82,402908.33,142395,37.94,8.09
2021-09-25,35,Canada,American Eagle,Womens Apparel,Accessories,3059644.16,1647801.57,1411842.58,813576.0,598266.58,77492,46.14,19.55
2021-09-25,35,Canada,American Eagle,Womens Apparel,Dresses,2640728.66,1545751.14,1094977.53,779738.39,315239.13,73314,41.46,11.94
2021-09-25,35,Canada,American Eagle,Womens Apparel,Jeans,5620739.81,3373593.03,2247146.77,1517459.66,729687.11,118090,39.98,12.98
2021-09-25,35,Canada,American Eagle,Womens Apparel,Others,2904498.01,1964839.86,939658.15,807858.08,131800.08,73772,32.35,4.54
2021-09-25,35,Canada,American Eagle,Womens Apparel,Tops,5236531.76,3168112.16,2068419.6,1495476.79,572942.81,123299,39.5,10.94
2021-09-25,35,United States,Aerie,Accessories,N/A,2244882.29,1198671.58,1046210.71,667278.85,378931.86,70516,46.6,16.88
2021-09-25,35,United States,Aerie,Activewear,N/A,4558496.35,2782584.91,1775911.44,1132262.04,643649.4,178074,38.96,14.12
2021-09-25,35,United States,Aerie,Intimates,N/A,6106950.87,3334556.4,2772394.47,1700289.04,1072105.44,162160,45.4,17.56
2021-09-25,35,United States,Aerie,Swim,N/A,3130725.08,1833122.16,1297602.92,825507.22,472095.7,118174,41.45,15.08
2021-09-25,35,United States,Aerie,Tops,N/A,3533213.61,2291195.93,1242017.67,858440.69,383576.98,118831,35.15,10.86
2021-09-25,35,United States,American Eagle,Mens Apparel,Accessories,6023337.3,3516325.9,2507011.4,1629762.83,877248.57,146327,41.62,14.56
2021-09-25,35,United States,American Eagle,Mens Apparel,Active Bottoms,6222983.88,3670704.52,2552279.36,1726643.95,825635.4,144163,41.01,13.27
2021-09-25,35,United States,American Eagle,Mens Apparel,Jeans,14597075.66,8026042.19,6571033.47,4014381.45,2556652.02,359771,45.02,17.51
2021-09-25,35,United States,American Eagle,Mens Apparel,Others,6927277.49,4529701.95,2397575.54,1940275.16,457300.38,189488,34.61,6.6
2021-09-25,35,United States,American Eagle,Mens Apparel,Tops,13680236.72,8415293.09,5264943.62,3260794.22,2004149.4,402939,38.49,14.65
2021-09-25,35,United States,American Eagle,Womens Apparel,Accessories,6500012.91,3782440.29,2717572.62,1721149.05,996423.57,202346,41.81,15.33
2021-09-25,35,United States,American Eagle,Womens Apparel,Dresses,7684863.68,4377603.15,3307260.53,2224403.83,1082856.7,181745,43.04,14.09
2021-09-25,35,United States,American Eagle,Womens Apparel,Jeans,14207918.79,8831020.53,5376898.26,3887201.96,1489696.3,293487,37.84,10.48
2021-09-25,35,United States,American Eagle,Womens Apparel,Others,6482439.13,4276889.54,2205549.58,1897193.01,308356.58,191227,34.02,4.76
2021-09-25,35,United States,American Eagle,Womens Apparel,Tops,10974758.44,6863674.67,4111083.76,3049639.64,1061444.12,346118,37.46,9.67
2021-10-02,36,Canada,Aerie,Accessories,N/A,636281.36,351986.84,284294.52,183631.64,100662.88,18957,44.68,15.82
2021-10-02,36,Canada,Aerie,Activewear,N/A,1836231.63,1141776.48,694455.15,477951.28,216503.87,59091,37.82,11.79
2021-10-02,36,Canada,Aerie,Intimates,N/A,2555383.75,1494475.48,1060908.27,696532.46,364375.81,64885,41.52,14.26
2021-10-02,36,Canada,Aerie,Swim,N/A,1128671.04,719067.89,409603.15,296685.81,112917.33,42907,36.29,10.0
2021-10-02,36,Canada,Aerie,Tops,N/A,971233.72,617583.95,353649.77,274846.64,78803.13,35553,36.41,8.11
2021-10-02,36,Canada,American Eagle,Mens Apparel,Accessories,2140190.7,1197979.19,942211.51,618933.76,323277.75,58061,44.02,15.11
2021-10-02,36,Canada,American Eagle,Mens Apparel,Active Bottoms,2138705.43,1241031.88,897673.55,568383.5,329290.05,54237,41.97,15.4
2021-10-02,36,Canada,American Eagle,Mens Apparel,Jeans,4334988.35,2513181.0,1821807.35,1255397.63,566409.72,121029,42.03,13.07
2021-10-02,36,Canada,American Eagle,Mens Apparel,Others,2236368.59,1454055.04,782313.55,639913.66,142399.89,66591,34.98,6.37
2021-10-02,36,Canada,American Eagle,Mens Apparel,Tops,4228415.14,2629903.93,1598511.2,1103509.0,495002.2,129779,37.8,11.71
2021-10-02,36,Canada,American Eagle,Womens Apparel,Accessories,2489323.88,1487964.97,1001358.92,672322.66,329036.26,52134,40.23,13.22
2021-10-02,36,Canada,American Eagle,Womens Apparel,Dresses,1978261.56,1051074.56,927187.0,547586.12,379600.88,48592,46.87,19.19
2021-10-02,36,Canada,American Eagle,Womens Apparel,Jeans,4507302.47,2526281.88,1981020.59,1174408.99,806611.59,133803,43.95,17.9
2021-10-02,36,Canada,American Eagle,Womens Apparel,Others,2206472.25,1401789.55,804682.69,647695.88,156986.81,44809,36.47,7.11
2021-10-02,36,Canada,American Eagle,Womens Apparel,Tops,4166253.66,2622969.86,1543283.8,1196504.37,346779.43,105864,37.04,8.32
2021-10-02,36,United States,Aerie,Accessories,N/A,2011081.95,1114828.44,896253.51,584281.12,311972.4,60274,44.57,15.51
2021-10-02,36,United States,Aerie,Activewear,N/A,4576665.56,2623525.44,1953140.12,1315218.17,637921.95,120548,42.68,13.94
2021-10-02,36,United States,Aerie,Intimates,N/A,6368807.78,3459796.55,2909011.23,1896797.02,1012214.22,178103,45.68,15.89
2021-10-02,36,United States,Aerie,Swim,N/A,2718810.59,1618551.99,1100258.6,759389.8,340868.8,81779,40.47,12.54
2021-10-02,36,United States,Aerie,Tops,N/A,2327921.85,1565794.23,762127.62,669900.28,92227.33,65653,32.74,3.96
2021-10-02,36,United States,American Eagle,Mens Apparel,Accessories,8128009.16,4284106.17,3843902.99,2149472.91,1694430.08,214600,47.29,20.85
2021-10-02,36,United States,American Eagle,Mens Apparel,Active Bottoms,9286810.17,5663680.96,3623129.22,2796232.37,826896.85,276285,39.01,8.9
2021-10-02,36,United States,American Eagle,Mens Apparel,Jeans,17641317.97,9945750.44,7695567.54,4882567.82,2812999.71,494773,43.62,15.95
2021-10-02,36,United States,American Eagle,Mens Apparel,Others,7384773.16,4487468.65,2897304.51,1943582.58,953721.93,236925,39.23,12.91
2021-10-02,36,United States,American Eagle,Mens Apparel,Tops,12942050.3,7674358.12,5267692.18,3853156.7,1414535.48,261284,40.7,10.93
2021-10-02,36,United States,American Eagle,Womens Apparel,Accessories,9688752.65,5460752.08,4228000.57,2739230.84,1488769.73,321382,43.64,15.37
2021-10-02,36,United States,American Eagle,Womens Apparel,Dresses,7756494.57,4373472.06,3383022.51,2001870.68,1381151.83,179155,43.62,17.81
2021-10-02,36,United States,American Eagle,Womens Apparel,Jeans,17807943.6,10415046.6,7392897.0,4313080.32,3079816.68,533804,41.51,17.29
2021-10-02,36,United States,American Eagle,Womens Apparel,Others,6112152.88,3842054.66,2270098.22,1866882.82,403215.39,198652,37.14,6.6
2021-10-02,36,United States,American Eagle,Womens Apparel,Tops,12205695.89,7978027.83,4227668.07,3446790.55,780877.51,255955,34.64,6.4
2021-10-09,37,Canada,Aerie,Accessories,N/A,865319.09,459797.09,405522.01,261268.43,144253.58,21735,46.86,16.67
2021-10-09,37,Canada,Aerie,Activewear,N/A,1760819.16,1016770.62,744048.54,498470.07,245578.47,70019,42.26,13.95
2021-10-09,37,Canada,Aerie,Intimates,N/A,2530346.84,1386544.78,1143802.07,713843.93,429958.13,83248,45.2,16.99
2021-10-09,37,Canada,Aerie,Swim,N/A,1099951.04,615173.95,484777.09,294885.11,189891.98,34704,44.07,17.26
2021-10-09,37,Canada,Aerie,Tops,N/A,1150672.93,753027.42,397645.5,301104.83,96540.67,32504,34.56,8.39
2021-10-09,37,Canada,American Eagle,Mens Apparel,Accessories,2638394.95,1483302.28,1155092.67,746406.19,408686.48,58903,43.78,15.49
2021-10-09,37,Canada,American Eagle,Mens Apparel,Active Bottoms,2582773.53,1489775.74,1092997.78,773442.61,319555.18,61280,42.32,12.37
2021-10-09,37,Canada,American Eagle,Mens Apparel,Jeans,4586764.03,2715220.97,1871543.05,1195623.72,675919.34,92665,40.8,14.74
2021-10-09,37,Canada,American Eagle,Mens Apparel,Others,2401864.24,1536779.59,865084.65,651851.1,213233.55,78474,36.02,8.88
2021-10-09,37,Canada,American Eagle,Mens Apparel,Tops,3718954.68,2463709.52,1255245.16,1062851.49,192393.67,106768,33.75,5.17
2021-10-09,37,Canada,American Eagle,Womens Apparel,Accessories,2396222.01,1364606.35,1031615.66,704653.55,326962.11,64184,43.05,13.64
2021-10-09,37,Canada,American Eagle,Womens Apparel,Dresses,2472710.21,1443098.2,1029612.0,655499.48,374112.53,64691,41.64,15.13
2021-10-09,37,Canada,American Eagle,Womens Apparel,Jeans,5070461.02,2818659.58,2251801.44,1374863.31,876938.12,103339,44.41,17.3
2021-10-09,37,Canada,American Eagle,Womens Apparel,Others,2646476.58,1723768.21,922708.38,680823.1,241885.27,65966,34.87,9.14
2021-10-09,37,Canada,American Eagle,Womens Apparel,Tops,4138774.61,2466162.67,1672611.94,1032444.82,640167.12,101202,40.41,15.47
2021-10-09,37,United States,Aerie,Accessories,N/A,1969532.98,1103873.26,865659.72,497954.11,367705.61,60853,43.95,18.67
2021-10-09,37,United States,Aerie,Activewear,N/A,4546789.35,2762719.82,1784069.53,1322776.84,461292.69,115105,39.24,10.15
2021-10-09,37,United States,Aerie,Intimates,N/A,6401626.16,3338512.59,3063113.56,1780713.97,1282399.59,207057,47.85,20.03
2021-10-09,37,United States,Aerie,Swim,N/A,3141624.29,1699565.22,1442059.07,896689.13,545369.94,107951,45.9,17.36
2021-10-09,37,United States,Aerie,Tops,N/A,3221247.38,2015969.91,1205277.47,898094.97,307182.5,108041,37.42,9.54
2021-10-09,37,United States,American Eagle,Mens Apparel,Accessories,8679614.73,4449375.72,4230239.0,2503149.78,1727089.22,215357,48.74,19.9
2021-10-09,37,United States,American Eagle,Mens Apparel,Active Bottoms,7690058.22,4665619.83,3024438.39,2539494.02,484944.37,222608,39.33,6.31
2021-10-09,37,United States,American Eagle,Mens Apparel,Jeans,16871345.51,9777024.51,7094321.0,4609509.06,2484811.94,384679,42.05,14.73
2021-10-09,37,United States,American Eagle,Mens Apparel,Others,9836242.93,6513557.04,3322685.89,2676182.74,646503.15,266282,33.78,6.57
2021-10-09,37,United States,American Eagle,Mens Apparel,Tops,12139127.74,7447486.31,4691641.43,2961009.35,1730632.08,298504,38.65,14.26
2021-10-09,37,United States,American Eagle,Womens Apparel,Accessories,6183726.93,3327906.77,2855820.16,1740333.38,1115486.78,130820,46.18,18.04
2021-10-09,37,United States,American Eagle,Womens Apparel,Dresses,8238413.65,4691741.83,3546671.82,2052498.9,1494172.92,233932,43.05,18.14
2021-10-09,37,United States,American Eagle,Womens Apparel,Jeans,15458759.91,8522387.32,6936372.59,4221075.52,2715297.07,389551,44.87,17.56
2021-10-09,37,United States,American Eagle,Womens Apparel,Others,9125812.1,5893534.46,3232277.63,2355988.06,876289.57,192691,35.42,9.6
2021-10-09,37,United States,American Eagle,Womens Apparel,Tops,15041186.18,8914538.33,6126647.85,4534391.01,1592256.84,432643,40.73,10.59
2021-10-16,38,Canada,Aerie,Accessories,N/A,682405.46,382034.29,300371.16,184446.91,115924.26,26393,44.02,16.99
2021-10-16,38,Canada,Aerie,Activewear,N/A,1658043.41,1003863.87,654179.54,452957.61,201221.94,49853,39.45,12.14
2021-10-16,38,Canada,Aerie,Intimates,N/A,2278437.45,1207764.09,1070673.36,662082.31,408591.05,79471,46.99,17.93
2021-10-16,38,Canada,Aerie,Swim,N/A,812152.7,469426.1,342726.6,235211.52,107515.09,29215,42.2,13.24
2021-10-16,38,Canada,Aerie,Tops,N/A,934878.93,583598.2,351280.73,283809.58,67471.15,31022,37.57,7.22
2021-10-16,38,Canada,American Eagle,Mens Apparel,Accessories,3239946.21,1811543.77,1428402.44,883018.79,545383.65,104171,44.09,16.83
2021-10-16,38,Canada,American Eagle,Mens Apparel,Active Bottoms,3309921.7,1994239.37,1315682.33,982840.34,332841.98,107468,39.75,10.06
2021-10-16,38,Canada,American Eagle,Mens Apparel,Jeans,5535865.46,3310521.88,2225343.58,1443288.69,782054.89,113875,40.2,14.13
2021-10-16,38,Canada,American Eagle,Mens Apparel,Others,3464084.35,2324985.38,1139098.97,796873.74,342225.23,71319,32.88,9.88
2021-10-16,38,Canada,American Eagle,Mens Apparel,Tops,5244766.21,3198119.28,2046646.93,1608085.36,438561.58,161045,39.02,8.36
2021-10-16,38,Canada,American Eagle,Womens Apparel,Accessories,3192838.79,1733687.82,1459150.97,840079.05,619071.92,103677,45.7,19.39
2021-10-16,38,Canada,American Eagle,Womens Apparel,Dresses,3252551.79,1771635.98,1480915.81,846230.03,634685.78,89568,45.53,19.51
2021-10-16,38,Canada,American Eagle,Womens Apparel,Jeans,5034819.74,2815379.15,2219440.59,1334525.36,884915.23,101813,44.08,17.58
2021-10-16,38,Canada,American Eagle,Womens Apparel,Others,3216452.87,2073673.89,1142778.98,892492.87,250286.11,82081,35.53,7.78
2021-10-16,38,Canada,American Eagle,Womens Apparel,Tops,4894046.55,3068650.33,1825396.22,1153199.09,672197.13,131894,37.3,13.73
2021-10-16,38,United States,Aerie,Accessories,N/A,1733317.12,924900.61,808416.51,496572.48,311844.03,59510,46.64,17.99
2021-10-16,38,United States,Aerie,Activewear,N/A,4962662.05,2889383.62,2073278.43,1425395.62,647882.81,132610,41.78,13.06
2021-10-16,38,United States,Aerie,Intimates,N/A,6343296.43,3406856.86,2936439.57,1475240.23,1461199.34,238463,46.29,23.04
2021-10-16,38,United States,Aerie,Swim,N/A,2372677.29,1348824.12,1023853.17,657258.59,366594.58,69466,43.15,15.45
2021-10-16,38,United States,Aerie,Tops,N/A,2307773.18,1421684.44,886088.75,618138.33,267950.42,79851,38.4,11.61
2021-10-16,38,United States,American Eagle,Mens Apparel,Accessories,8183332.36,4508585.8,3674746.56,2032383.5,1642363.06,226029,44.91,20.07
2021-10-16,38,United States,American Eagle,Mens Apparel,Active Bottoms,6778343.05,3937495.58,2840847.47,1941894.8,898952.67,218491,41.91,13.26
2021-10-16,38,United States,American Eagle,Mens Apparel,Jeans,14774656.05,8095302.58,6679353.47,4261633.88,2417719.59,416265,45.21,16.36
2021-10-16,38,United States,American Eagle,Mens Apparel,Others,6676538.9,4519229.38,2157309.52,1715372.06,441937.47,169974,32.31,6.62
2021-10-16,38,United States,American Eagle,Mens Apparel,Tops,12837586.59,8489086.02,4348500.57,3513043.96,835456.61,308697,33.87,6.51
2021-10-16,38,United States,American Eagle,Womens Apparel,Accessories,7810206.99,4684928.16,3125278.83,2201959.17,923319.66,246932,40.02,11.82
2021-10-16,38,United States,American Eagle,Womens Apparel,Dresses,6854505.3,3869148.79,2985356.51,2083150.05,902206.45,159673,43.55,13.16
